symbol,fold,hyperparam_kind,n_estimators,max_depth,min_samples_leaf,rmse,mae,r2,train_seconds,predict_seconds,n_train,n_test
^IXIC,18,min_samples_leaf,500,12,50,0.009388797966635817,0.005519571444258461,0.2116839356799768,0.2018,0.0385,2334,126
^IXIC,19,n_estimators,100,12,10,0.009463054966992382,0.006479531999318966,0.28303469827436534,0.0797,0.014,2397,126
^IXIC,19,n_estimators,250,12,10,0.009432314830211789,0.006463522699488727,0.2876851656710757,0.1413,0.0248,2397,126
^IXIC,19,n_estimators,500,12,10,0.00939569560576131,0.00645292179099456,0.29320529159884745,0.2834,0.0363,2397,126
^IXIC,19,n_estimators,1000,12,10,0.009380429570132834,0.006411995161333646,0.29550021215542566,0.5521,0.0628,2397,126
^IXIC,19,max_depth,500,6,10,0.009324795101597061,0.006131959338822024,0.30383207831968817,0.1952,0.0404,2397,126
^IXIC,19,max_depth,500,9,10,0.00943899538130541,0.006436081050332155,0.286675797150435,0.2389,0.035,2397,126
^IXIC,19,max_depth,500,12,10,0.00939569560576131,0.00645292179099456,0.29320529159884745,0.2868,0.0344,2397,126
^IXIC,19,max_depth,500,15,10,0.00947915046598015,0.0065320781412219605,0.28059368354502,0.2995,0.0382,2397,126
^IXIC,19,max_depth,500,None,10,0.00944716999967177,0.006523016572267217,0.2854397168427494,0.3036,0.0381,2397,126
^IXIC,19,min_samples_leaf,500,12,5,0.01003397688379627,0.007385903828985068,0.1939135796623943,0.3179,0.0378,2397,126
^IXIC,19,min_samples_leaf,500,12,10,0.00939569560576131,0.00645292179099456,0.29320529159884745,0.272,0.0365,2397,126
^IXIC,19,min_samples_leaf,500,12,20,0.009352634969902532,0.006067517812761226,0.2996689508541923,0.2343,0.0379,2397,126
^IXIC,19,min_samples_leaf,500,12,50,0.009366494301132594,0.005692643818905314,0.29759182251848715,0.1834,0.0395,2397,126
^IXIC,20,n_estimators,100,12,10,0.004641452484775323,0.00398684024676778,-0.3423596254492882,0.0589,0.0139,2460,126
^IXIC,20,n_estimators,250,12,10,0.0046824079309770094,0.004033967339880193,-0.36615368195466025,0.1398,0.0272,2460,126
^IXIC,20,n_estimators,500,12,10,0.004663604868944496,0.004013503825952411,-0.35520363418435985,0.2694,0.0365,2460,126
^IXIC,20,n_estimators,1000,12,10,0.0046744857484344,0.004025878070421699,-0.36153479212628037,0.5331,0.0656,2460,126
^IXIC,20,max_depth,500,6,10,0.004401790310224912,0.00373300872836444,-0.2073126848166953,0.1908,0.0259,2460,126
^IXIC,20,max_depth,500,9,10,0.0046255380064890135,0.003977781239368297,-0.3331701189992564,0.2263,0.0347,2460,126
^IXIC,20,max_depth,500,12,10,0.004663604868944496,0.0040135038259524105,-0.35520363418435963,0.273,0.0386,2460,126
^IXIC,20,max_depth,500,15,10,0.004747007719953283,0.004101684698264031,-0.4041093764899448,0.2836,0.0394,2460,126
^IXIC,20,max_depth,500,None,10,0.004686768270884396,0.004046458112953955,-0.3686992388941128,0.2823,0.0375,2460,126
^IXIC,20,min_samples_leaf,500,12,5,0.004783762891971036,0.004142137426541928,-0.42593705457415454,0.325,0.037,2460,126
^IXIC,20,min_samples_leaf,500,12,10,0.004663604868944496,0.0040135038259524105,-0.35520363418435985,0.327,0.0379,2460,126
^IXIC,20,min_samples_leaf,500,12,20,0.0045438372317848485,0.0038866219252758575,-0.2864905342646067,0.2324,0.0385,2460,126
^IXIC,20,min_samples_leaf,500,12,50,0.004342341839539895,0.003652533170381949,-0.17492212435012444,0.1935,0.0387,2460,126
^IXIC,21,n_estimators,100,12,10,0.005564105836954219,0.004778753557549684,-0.656668100999132,0.0599,0.0139,2523,126
^IXIC,21,n_estimators,250,12,10,0.005571466843621868,0.004807396051949941,-0.6610543624342207,0.1556,0.0269,2523,126
^IXIC,21,n_estimators,500,12,10,0.005475805719037806,0.004732239837672027,-0.6045040124870966,0.2867,0.037,2523,126
^IXIC,21,n_estimators,1000,12,10,0.005463858431268316,0.004735235852120341,-0.5975101343749638,0.6196,0.0656,2523,126
^IXIC,21,max_depth,500,6,10,0.004850231750410513,0.004197057810061074,-0.258837657040774,0.1962,0.027,2523,126
^IXIC,21,max_depth,500,9,10,0.005424943037038705,0.0047116568579147235,-0.5748351884827239,0.2365,0.0399,2523,126
^IXIC,21,max_depth,500,12,10,0.005475805719037807,0.004732239837672028,-0.6045040124870973,0.2789,0.04,2523,126
^IXIC,21,max_depth,500,15,10,0.005504994607317962,0.004764772066461971,-0.6216552828994315,0.2997,0.0397,2523,126
^IXIC,21,max_depth,500,None,10,0.005521485623062053,0.00477756765514487,-0.6313856461819156,0.2909,0.0369,2523,126
^IXIC,21,min_samples_leaf,500,12,5,0.006328465785789543,0.0054395013187478235,-1.1430959640535088,0.3493,0.0392,2523,126
^IXIC,21,min_samples_leaf,500,12,10,0.005475805719037806,0.004732239837672028,-0.6045040124870968,0.2838,0.0394,2523,126
^IXIC,21,min_samples_leaf,500,12,20,0.004911877676350371,0.004249809626710072,-0.2910403949311071,0.2329,0.0398,2523,126
^IXIC,21,min_samples_leaf,500,12,50,0.0046333235273342,0.00396322500435726,-0.14876183383526542,0.2037,0.0389,2523,126
