symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,18,test,volatility,10,BASELINE_ZERO,116,0.02106282418885965,0.02501197961455543,-2.438178427470745,
AAPL,walk,18,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004494526712899313,0.00527569249311786,-0.8625937997083775,mean=0.0152166
AAPL,walk,18,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.00820408392654873,0.014701539364593182,-0.18783987778345823,mean=0.0152166
AAPL,walk,18,val,volatility,10,RIDGE,116,0.004100533305575828,0.005781168208598363,-1.2366107971680833,alpha=5.0
AAPL,walk,18,test,volatility,10,RIDGE,116,0.008665759176194013,0.0140305445545635,-0.0818855827595506,alpha=5.0
AAPL,walk,18,val,volatility,10,ELASTICNET,116,0.0037625929674655325,0.005222473698812178,-0.8252053308328366,alpha=1e-3 l1=0.2
AAPL,walk,18,test,volatility,10,ELASTICNET,116,0.008417923753686735,0.013873937092911454,-0.05786858658624472,alpha=1e-3 l1=0.2
AAPL,walk,18,val,volatility,10,HGB,116,0.004844429565340141,0.006191093206839856,-1.5650385132379534,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,test,volatility,10,HGB,116,0.009667106896125864,0.014379507729414525,-0.13637145545844032,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,val,volatility,10,BASELINE_ZERO,116,0.013063058242068935,0.013911221637624266,-7.458651944977195,
AAPL,walk,19,test,volatility,10,BASELINE_ZERO,116,0.016927395212208877,0.020254880657737617,-2.3159444313024617,
AAPL,walk,19,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004674081564821532,0.0052249158229941105,-0.19324386795320514,mean=0.0151657
AAPL,walk,19,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.006678406127134668,0.01126175000247219,-0.025084416348681193,mean=0.0151657
AAPL,walk,19,val,volatility,10,RIDGE,116,0.003513008757447313,0.004197626565294965,0.2298448666312508,alpha=5.0
AAPL,walk,19,test,volatility,10,RIDGE,116,0.006603431138518632,0.010142766057846003,0.16850300511476635,alpha=5.0
AAPL,walk,19,val,volatility,10,ELASTICNET,116,0.0034678254461109792,0.004170114604796653,0.2399072391792253,alpha=1e-3 l1=0.2
AAPL,walk,19,test,volatility,10,ELASTICNET,116,0.00664842878142787,0.010213498898245946,0.15686530773137786,alpha=1e-3 l1=0.2
AAPL,walk,19,val,volatility,10,HGB,116,0.004312854984327419,0.0051804386341696585,-0.17301531465903253,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,test,volatility,10,HGB,116,0.006252565516508581,0.010900596165687098,0.03960836658195077,lr=0.03 depth=3 l2=1.0 leaf=30
